TitreId,filmoId,typeTitreId,prefixe,titre
1038,1167,1,L',Anniversaire
1039,1168,1,Oss,menn imellom
1040,1168,1,Les,Garçons de la bande
1041,1169,1,La,Filière française
1042,1169,1,Il,Braccio violento della legge
1043,1169,1,,Brennpunkt New York
1044,1169,1,,Contra el imperio de la droga
1045,1169,1,,Contracto en Francia
1046,1170,1,Der,Exorzist
1047,1170,1,L',Esorcista
1048,1170,1,L',Exorciste
1049,1171,1,Le,Convoi de la peur
1050,1171,1,,Wages of Fear
1051,1172,1,,Hold-up de Boston
1052,1172,1,,Têtes vides cherchent coffre plein
1053,1173,1,La,Chasse
1054,1175,1,,"Police fédérale, Los Angeles"
1055,1176,1,Le,Sang du châtiment
1056,1177,1,La,Nurse
1057,1179,1,L',Ange bleu
1058,1179,1,The,Blue Angel
1059,1180,1,L',Enfance de Gorki
1060,1181,1,The,Bicycle Thief
1061,1181,1,,Bicycle Thieves
1062,1181,1,Le,Voleur de bicyclette
1063,1181,1,,Fahrraddiebe
1064,1181,1,,Ladrón de bicicletas
1065,1184,1,Le,Commando de la mort
1066,1186,1,L',Homme à l'affût
1069,1191,1,Le,Miroir se brisa
1071,1197,1,,SOS fantômes
1073,1199,1,Le,"Bon, la brute et le truand"
1074,1199,1,The,"Good, the Bad and the Ugly"
1075,1200,1,,Quand meurt le rossignol
1076,1200,1,,Du silence et des ombres
1077,1201,1,Le,Sillage de la violence
1078,1202,1,La,Poursuite impitoyable
1079,1204,1,,"Bix, an Interpretation of a Legend"
1080,1209,1,,Coeur de tonnerre
1081,1210,1,,Incident à Oglala
1082,1212,1,,Germany Nine Zero
1083,1212,1,,Allemagne année 90
1084,1212,1,La,Vingt-cinquième heure : Allemagne année 90 neuf zéro
1087,1219,1,,Face à face
1088,1220,1,,Mon cousin Vinny
1089,1221,1,Le,Fil d'or
1090,1221,1,,Subarnarekha
1091,1221,1,,Suvarnarekha
1092,1222,1,,Retour à Howards End
1093,1226,1,,"Bouge pas, meurs, ressuscite"
1094,1226,1,,"Bouge pas, meurs et ressuscite"
1095,1226,1,,"To Die, to Live Again"
1096,1226,1,,Zamri oumi voskresni
1097,1229,1,,Faute de preuves
1098,1232,1,,Cabal
1099,1234,1,Les,Chercheuses d'or de 1933
1100,1236,1,Les,Tortues ninja
1103,1239,1,,Because I Dream
1105,1242,1,Les,Aventures du Baron de Münchausen
1106,1242,1,Die,Abenteur des Baron Münchhausen
1107,1242,1,Le,Avventure del Baron di Münchausen
1108,1245,1,,Sammy et Rosie s'envoient en l'air
1113,1254,1,,Une goutte d'amour
1114,1255,1,La,Femme n'a pas de nom
1115,1256,1,,Une histoire d'amour amer
1116,1257,1,,Dix femmes
1117,1259,1,,Where is My Friend's House?
1118,1259,1,,Where is the Friend's Home?
1119,1259,1,,Où est la maison de mon ami?
1120,1259,1,,Khaneh-ye dust kojast
1121,1261,1,A,New York Fiasco
1122,1262,1,Les,Imposteurs
1123,1267,1,Le,Magicien d'Oz
1124,1269,1,Les,5 000 doigts du Dr T.
1125,1269,1,,Cinq mille doigts du docteur T
1126,1270,1,Les,Aventures de Tom Pouce
1127,1274,1,L',Apprentie sorcière
1128,1276,1,Le,Petit prince
1129,1277,1,,Cendrillon et la rose
1130,1277,1,The,Story of Cinderella
1131,1278,1,,Peter et Eliot le dragon
1132,1278,1,,Peter et Elliot le dragon
1135,1284,1,,Grand Illusion
1136,1286,1,L',Homme au complet blanc
1137,1287,1,,Huit heures de sursis
1138,1290,1,L',Ombre d'un homme
1139,1291,1,La,Route est ouverte
1140,1292,1,,Passeport pour Pimlico
1141,1293,1,,Quatre pas dans les nuages
1142,1294,1,,Qu'elle était verte ma vallée
1143,1295,1,,Shoe Shine
1144,1295,1,,Schuschia
1145,1295,1,,Shoeshine
1146,1296,1,,Fantôme à vendre
1147,1297,1,Les,Raisins de la colère
1148,1298,1,,Vivre en paix
1151,1302,1,La,Loi de Los Angeles
1153,1310,1,L',Oeil qui ment
1154,1311,1,,Father Panchali
1155,1311,1,,Song of the Little Road
1156,1311,1,La,Complainte du sentier
1159,1316,1,,J'ai le droit de vivre
1160,1317,1,,Casier judiciaire
1161,1318,1,Le,Retour de Frank James
1162,1319,1,Les,Pionniers de la Western Union
1163,1320,1,,Chasse à l'homme
1164,1321,1,Les,Bourreaux meurent aussi
1165,1322,1,La,Femme au portrait
1166,1323,1,La,Rue rouge
1167,1324,1,,Cape et poignard
1168,1325,1,Le,Démon s'éveille la nuit
1171,1327,1,,Désirs humains
1172,1328,1,Les,Contrebandiers de Moonfleet
1173,1329,1,La,Cinquième victime
1174,1330,1,,Arrête ou ma mère va tirer
1175,1331,1,,Ludwig ou le crépuscule des dieux
1176,1331,1,,Ludwig II
1177,1331,1,Le,Crépuscule des dieux
1178,1331,1,,"Ludwig, le crépuscule des dieux"
1180,1334,1,Les,Chercheuses d'or de 1935
1181,1334,1,Les,Chercheurs d'or de 1935
1182,1334,1,,"Chercheuses d'or, 1935"
1183,1336,1,,Au coeur des ténèbres
1184,1336,1,,Aux coeurs des ténèbres
1185,1339,1,Le,Cabaret des étoiles
1186,1341,1,,Plus on est de fous
1187,1342,1,,Héros d'occasion
1188,1343,1,L',Arc-en-ciel
1189,1343,1,,Radouga
1190,1345,1,Les,Forçats de la gloire
1191,1346,1,,Miracle au village
1192,1347,1,Le,Port de l'angoisse
1193,1348,1,Le,Chant du Missouri
1194,1350,1,Le,Lys de Brooklyn
1195,1351,1,,Portrait de Dorian Gray
1196,1352,1,L',Horloge
1197,1353,1,L',Homme du Sud
1198,1354,1,Le,Poison
1199,1354,1,The,Lost Week-End
1201,1356,1,Les,Conquérants d'un nouveau monde
1204,1358,1,,Horizons lointains
1205,1359,1,The,Well-Digger's Daughter
1209,1363,1,,Day of Wrath
1210,1363,1,,Jour de colère
1211,1363,1,,Dies irae
1212,1365,1,,Jeux de guerre
1217,1368,1,Le,Désert rouge
1218,1368,1,,Red Desert
1219,1374,1,,Rosalie fait ses courses
1220,1378,1,,Working Girls
1222,1384,1,,Too Beautiful for You
1223,1386,1,,Life and Nothing But
1224,1389,1,,IP 5
1225,1389,1,,IP5 - l'île aux pachydermes
1226,1389,1,L',Île aux pachydermes
1227,1391,1,,"Batman, le défi"
1228,1391,1,Le,Retour de Batman
1229,1393,1,,Chapeau melon et bottes de cuir
1230,1396,1,Le,Roi ébahi
1231,1398,1,Le,Père de la mariée
1232,1399,1,,Cinq filles et une corde
1233,1399,1,,Five Girls and a Rope
1234,1399,1,,Wu qu nuzu iqunsun
1235,1400,1,La,Putain
1236,1411,1,,Personne n'est parfait
1237,1414,1,,Business oblige
1238,1415,1,Les,Chiens de paille
1239,1415,1,,Qui sème la violence?
1240,1415,1,,Kjoterne
1241,1415,1,Los,Perros de paja
1242,1415,1,,Cane di paglia
1243,1416,1,,C'era una volta in America
1244,1416,1,,Il était une fois en Amérique
1248,1422,1,,Rush to Judgement
1249,1423,1,,"Viet Nam, l'année du Cochon"
1250,1423,1,,"Vietnam, l'année du Cochon"
1251,1424,1,,Sixty Minutes
1252,1426,1,Le,Parrain 3
1253,1426,1,Le,Parrain III
1254,1426,1,The,Godfather III
1255,1426,1,The,Godfather Part III
1256,1427,1,,October
1257,1427,1,,Ten Days That Shook the World
1258,1427,1,,Octobre
1259,1427,1,,"Octobre, 10 jours qui ébranlèrent le monde"
1260,1427,1,,Octjabr
1261,1428,1,The,General Line
1262,1428,1,The,Old and the New
1263,1428,1,,Gueneralnaia linia : straroie i novoie
1264,1428,1,L',Ancien et le nouveau
1265,1428,1,La,Ligne générale
1266,1428,1,,Staroye I novoye
1267,1428,1,,Staroie I novoie
1268,1432,1,,Pluies d'été
1269,1436,1,La,Flèche brisée
1270,1437,1,,Armored Attack
1271,1437,1,L',Étoile du Nord
1272,1439,1,,Une nuit à Casablanca
1274,1442,1,,Noix de coco
1276,1446,1,,49e parallèle
1277,1450,1,,Johnny in the Clouds
1278,1450,1,Le,Chemin des étoiles
1279,1450,1,The,Way of the Stars
1280,1451,1,,Monnaie de singe
1281,1452,1,,Plumes de cheval
1282,1453,1,,Un jour aux courses
1283,1454,1,,Panique à l'hôtel
1284,1455,1,,Un jour au cirque
1285,1456,1,,Chercheurs d'or
1286,1460,1,La,Grandeur des Ambersons
1287,1460,1,Der,Glanz des Hauses Amberson
1288,1460,1,La,Splendeur des Amberson
1289,1465,1,,"Alien, le 8e passager"
1290,1465,1,L',"Étranger, le 8ième passager"
1291,1466,1,,Carrie - Des Satans Jüngste Tochter
1292,1466,1,,Carrie au bal du diable
1293,1467,1,,Vendredi 13
1294,1468,1,,Géant
1296,1471,1,La,Fureur de vivre
1297,1472,1,Le,Bébé de Rosemary
1298,1473,1,L',Homme des vallées perdues
1299,1474,1,,"Nosferatu, fantôme de la nuit"
1300,1474,1,,Nosferatu the Vampyre
1301,1475,1,A,Day in the Country
1302,1475,1,,Une partie de campagne
1303,1477,1,,Des monstres attaquent la ville
1304,1477,1,,Them!
1305,1479,1,Le,Dernier rivage
1306,1482,1,The,Baker's Wife
1307,1483,1,,À l'est d'Éden
1308,1485,1,L',Opéra de la terreur
1309,1487,1,,Impotence
1310,1488,1,The,Money Order
1311,1488,1,Le,Mandat
1312,1489,1,,Black Girl
1313,1489,1,The,Negro Woman from...
1314,1493,1,,Cross-Breed
1315,1495,1,,Annie du Klondike
1316,1496,1,,Romeo e Giulietta
1317,1496,1,,Roméo et Juliette
1318,1497,1,Le,Roi Lear
1319,1498,1,,"Elmer Gantry, le charlatan"
1320,1501,1,Le,Signe de la croix
1321,1502,1,,Chantons sous la pluie
1322,1503,1,Les,Voyages de Sullivan
1323,1504,1,La,Tunique
1324,1506,1,,Freddy 3 - les griffes du cauchemar
1325,1507,1,Le,Cauchemar de Freddy
1326,1507,1,,Freddy 4
1328,1509,1,Les,Griffes de la nuit
1329,1510,1,La,Revanche de Freddy
1330,1513,1,,Da zdravstvuet Mexico
1331,1513,1,,Thunder Over Mexico
1332,1513,1,,Time in the Sun
1333,1515,1,,Chronique d'Anna Magdalena Bach
1334,1515,1,,Chroniques d'Anna Magdalena Bach
1335,1515,1,,Chronicle of Anna Magdalena Bach
1336,1516,1,La,Mort d'Empédocle
1337,1517,1,,Moïse et Aaron
1338,1519,1,,Othon
1339,1519,1,,Peut-être qu'un jour Rome se permettra de choisir à son tour
1340,1519,1,,Eyes Do Not Want to Close at All Times
1341,1519,1,,Perhaps One Day Rome Will Permit Herself to Choose in Her Turn
1342,1520,1,,"Amerika, rapports de classe"
1343,1520,1,,Klassen verhältnisse
1344,1520,1,,Rapports de classes
1345,1521,1,Le,Colosse de Rhodes
1346,1522,1,,Justicier
1347,1523,1,,Sergent York
1348,1524,1,Les,Mensonges que mon père me contait
1349,1526,1,,"Agachate, maldito"
1350,1526,1,,Duck you Sucker
1351,1526,1,A,Fistful of dynamite
1352,1526,1,,Il était une fois... la révolution
1357,1531,1,,Leçons d'histoire
1358,1532,1,,Introduction à la << musique d'accompagnement pour une scène d'ombre et de lumière >> d'Arnold Schoenberg
1359,1533,1,I,Cani del Sinaï
1360,1534,1,Le,"Fiancé, la comédienne et le maquereau"
1361,1535,1,,De la nuée à la résistance
1362,1536,1,,Intérieurs
1363,1540,1,A,Song of Two Humans
1364,1540,1,L',Aurore
1365,1540,1,,Sunrise : A Story of Two Humans
1366,1542,1,Der,Letzte Tango von Paris
1367,1542,1,Le,Dernier tango à Paris
1368,1542,1,The,Last Tango in Paris
1369,1543,1,Le,Violon
1370,1544,1,The,Steak
1371,1546,1,,Sables mortels
1372,1548,1,,Gorilles dans la brume
1373,1549,1,L',Arme fatale 3
1374,1550,1,La,Parole
1375,1550,1,Le,Verbe
1376,1550,1,The,Word
1377,1551,1,,Gertrude
1378,1552,1,The,Golden Age
1379,1552,1,La,Edad de oro
1380,1553,1,Le,Restaurant d'Alice
1381,1554,1,,Tout ce que le ciel permet
1382,1556,1,La,Balade sauvage
1383,1557,1,La,Bande des quatre
1384,1558,1,La,Vie est belle
1385,1558,1,The,Greatest Gift
1386,1559,1,L',Invasion des profanateurs de sépultures
1388,1562,1,La,Dernière séance
1389,1565,1,Les,Saisons du coeur
1390,1568,1,,Vers sa destinée
1391,1569,1,,Nous sommes tous des voleurs
1392,1570,1,La,Course folle vers Sugarland
1393,1570,1,La,Folle course vers Sugarland
1394,1572,1,La,Fièvre dans le sang
1395,1573,1,,Pourquoi nous combattons
1396,1575,1,,Star Trek III - À la recherche de Spock
1397,1575,1,,Star Trek 3 - À la recherche de Spock
1398,1576,1,,Star Trek - the Movie
1399,1576,1,,Star Trek - the Motion Picture
1400,1576,1,,"Star Trek, le film"
1402,1582,1,,Rock. O. Rico
1403,1584,1,Le,Vent sombre
1404,1585,1,Le,Meurtre d'un joueur chinois
1405,1585,1,Le,Bal des vauriens
1406,1585,1,,Meurtre d'un bookmaker chinois
1407,1588,1,,Devenir Colette
1408,1589,1,,Sans rémission
1409,1592,1,Le,Cobaye
1412,1595,1,,Elles craquent toutes sauf une...
1415,1597,1,Le,Baiser empoisonné
1416,1598,1,,Parrain d'un jour
1417,1599,1,Le,Mystère du musée de cire
1418,1599,1,,Masques de cire
1419,1600,1,,Rocky 5
1420,1601,1,La,Tempête
1421,1603,1,,Bob Marley : Time will Tell
1422,1603,1,La,Légende de Bob Marley
1423,1604,1,The,Man on the Shore
1424,1607,1,,Élémentaire mon cher... Lock Holmes
1425,1608,1,,Marathon
1426,1610,1,,Gladiateurs
1427,1612,1,,Jeu de guerre
1428,1614,1,,Mémoires du Texas
1429,1615,1,,Et la vie continue
1430,1615,1,,Life and Nothing More
1431,1615,1,,Va Zendegi edameh darad
1432,1615,1,,Zendegi edamé dârad
1433,1616,1,Les,Amies de coeur
1434,1616,1,Les,Amis de coeur
1435,1616,1,Les,Amis du coeur
1436,1616,1,,Close Friends
1437,1618,1,,I Buried you in my Heart
1438,1619,1,,Untidy Bed
1439,1620,1,,Secret Emotions
1440,1621,1,The,Slave with a Ring
1441,1622,1,,After Yesterday Before Tomorrow
1443,1624,1,La,Bataille de Kawanakajima
1444,1625,1,,Mourir à trente ans
1446,1627,1,,Shogun Iemitsu and his Mentor Hikozaemon
1447,1627,1,,Shogun and Mentor
1448,1628,1,The,Abe Clan
1449,1629,1,Le,Bûcher des vanités
1450,1631,1,,Tous les hommes du président
1451,1631,1,Die,Unbestechlichen
1452,1631,1,Les,Hommes du président
1453,1632,1,,Main basse sur la TV
1454,1634,1,,Île des adieux
1457,1636,1,,Janis Joplin
1458,1637,1,,"MacArthur, le général rebelle"
1459,1638,1,Le,Jour du fléau
1460,1638,1,Der,Tag der Heuschrecke
1462,1646,1,,Une vie indépendante
1463,1646,1,An,Independent Life
1464,1646,1,,Samostoiatelnaia jizn
1465,1647,1,Le,Coup de foudre
1466,1647,1,,Love at the First Sight
1467,1654,1,L',Invincible armada
1468,1655,1,,Hors-la-loi
1469,1658,1,Le,Défunt récalcitrant
1470,1659,1,La,Maison de la 92e rue
1471,1659,1,The,House on Ninety-Second Street
1472,1660,1,The,Fifth Chair
1473,1662,1,,Madame porte la culotte
1474,1664,1,,Première désillusion
1475,1665,1,Le,Père de la mariée
1476,1666,1,,Banana Split
1477,1667,1,Le,Ciel peut attendre
1478,1668,1,Le,Grand mensonge
1479,1669,1,Le,Signe de Zorro
1480,1670,1,Le,Tombeur
1481,1671,1,,"Deux mains, la nuit"
1482,1672,1,,Infidèlement vôtre
1485,1674,1,Le,Septième voile
1486,1675,1,,Un coeur pris au piège
1487,1678,1,,Jack l'éventreur
1488,1679,1,Le,Masque d'or
1489,1680,1,Le,Ministère de la peur
1490,1680,1,,Espions sur la Tamise
1491,1681,1,La,Joyeuse suicidée
1492,1682,1,,Une femme cherche son destin
1493,1683,1,,Un jour à New York
1494,1684,1,,Une heure près de toi
1495,1685,1,,Rendez-vous
1496,1686,1,La,Falaise mystérieuse
1497,1687,1,L',Enfer est à lui
1498,1688,1,,Winslow contre le roi
1499,1689,1,,Témoin à charge
1500,1690,1,,Night Train
1501,1691,1,,Symphonie magique
1502,1692,1,La,Glorieuse parade
1503,1692,1,La,Parade de la gloire
1504,1693,1,,Vacances à Venise
1505,1693,1,,Summertime Madness
1506,1693,1,,Summertime
1507,1695,1,La,Vie secrète de Walter Mitty
1509,1699,1,,Visage pâle
1510,1704,1,Le,Masque de Dimitrios
1511,1705,1,L',Homme qui faisait des miracles
1512,1707,1,L',Inspecteur ne renonce jamais
1513,1708,1,La,Femme à abattre
1514,1709,1,,Meurtre dans un jardin anglais
1515,1710,1,Le,Ventre de l'architecte
1516,1711,1,,Under Satan's Sun
1517,1711,1,,Under the Sun of Satan
1519,1713,1,,Traître sur commande
1520,1715,1,,Fist
1521,1716,1,Le,Mystère Silkwood
1522,1717,1,,Comment se débarasser de son patron
1523,1719,1,,See you at Mao
1526,1724,1,Le,Maître du canton
1529,1734,1,La,Chute d'un caïd
1530,1735,1,,Retour vers le futur 3
1531,1735,1,,Retour vers le futur III
1532,1735,1,,Back to the Future 3
1533,1735,1,,Back to the Future III
1534,1736,1,,Lady Lou
1535,1738,1,Le,Temps des gitans
1536,1738,1,,Time of the Gypsies
1537,1738,1,Le,"Temps des gitans, une histoire d'amour"
1538,1738,1,,Gypsy Caravan
1539,1739,1,,Attention délires
1540,1739,1,,Attention délire
1541,1740,1,,Deux flics à Downtown
1542,1744,1,,Coupable ressemblance
1543,1748,1,,Entire Days in the Trees
1544,1749,1,,Women in the Sun
1546,1754,1,,Anatevka
1547,1754,1,,Un violon sur le toit
1551,1757,1,Le,Lagon bleu
1552,1758,1,,Mon homme Godfrey
1553,1759,1,Les,Moissons du ciel
1554,1760,1,A,Life Ahead
1555,1760,1,,Life before Him
1556,1760,1,,Madame Rosa
1557,1761,1,,En route vers le Sud
1558,1763,1,The,Mouth Agape
1559,1764,1,,Claire's Knee
1560,1766,1,,"Love, the Afternoon"
1561,1766,1,,Chloe in the Afternoon
1562,1767,1,La,Marquise d'O
1563,1767,1,The,Marquise of O
1564,1768,1,,Perceval
1565,1769,1,,Koko the Talking Gorilla
1566,1770,1,,"Julia, l'amour et la mort"
1567,1771,1,,Mistress
1568,1773,1,The,Valley Obscured by Clouds
1569,1774,1,,Southern Star
1570,1776,1,La,Poursuite
1571,1783,1,Le,Maître du logis
1572,1783,1,,Master of the House
1573,1784,1,,Pages arrachées au livre de Satan
1574,1784,1,,Feuillets arrachés au livre de Satan
1575,1784,1,Les,Pages du livre de Satan
1576,1784,1,,Leaves from Satan's Book
1577,1785,1,L',Âge de vivre
1578,1787,1,,Je l'ai été 3 fois
1579,1788,1,Les,Cavaliers du désert
1581,1791,1,,Premiers pas dans la mafia
1582,1792,1,La,Lumière bleue
1583,1792,1,The,Blue Light
1586,1799,1,La,Cité de la joie
1587,1800,1,,Portés disparus
1588,1801,1,,Retour
1590,1803,1,Le,Coeur et l'esprit
1592,1805,1,La,Patriote
1593,1805,1,The,Patriot
1594,1806,1,The,Marriage of Maria Braun
1595,1806,1,Le,Mariage de Maria Braun
1598,1809,1,,Lettres du Vietnam
1599,1810,1,,"Famille, je vous filme"
1600,1810,1,,Vues de famille
1601,1811,1,Le,Dernier des Mohicans
1604,1814,1,La,Ballade du café triste
1605,1815,1,The,Plague
1608,1820,1,La,Boîte magique
1609,1822,1,,Tong Tana
1610,1822,1,,Voyage au coeur des dernières forêts vierges
1611,1824,1,,Calme blanc
1612,1827,1,,Scorpion rouge
1613,1829,1,,Une brève histoire du temps
1614,1832,1,Les,Aventures d'un homme invisible
1617,1841,1,,"Sexe, mensonges et vidéo"
1618,1841,1,,"Sexe, mensonges & vidéo"
1619,1841,1,,"Sex, Lies & Videotape"
1622,1852,1,,Regards de mouette
1623,1852,1,,Regards de mouettes
1624,1852,1,,Regard de mouettes
1625,1853,1,,Retour vers le futur
1626,1854,1,Le,Flic de Beverly Hills
1627,1856,1,Les,Copains d'abord
1629,1860,1,La,Fièvre au corps
1630,1861,1,,Né un 4 juillet
1631,1864,1,Les,Chariots de feu
1632,1865,1,,Nashville Lady
1633,1867,1,,Crimes et délits
1634,1869,1,Les,Liaisons dangereuses
1635,1872,1,La,Mouche
1636,1873,1,,Piège de cristal
1637,1874,1,,Danse lascive
1638,1875,1,,Une saison blanche et sèche
1639,1877,1,,Knights
1640,1878,1,La,Dame de Shanghai
1641,1878,1,The,Lady of Shanghai
1644,1883,1,The,Truck
1645,1886,1,,Au-delà du réel
1646,1887,1,,Mad Max 2
1647,1887,1,The,Road Warrior
1648,1889,1,A,Woman Is a Woman
1649,1890,1,Les,Yeux bleus de Yonta
1650,1890,1,The,Blue Eyes of Yonta
1651,1890,1,,Yonta's Blue Eyes
1652,1901,1,,Un poisson nommé Wanda
1653,1901,1,Un,Pesce di nome Wanda
1654,1901,1,En,Fisk som heter Wanda
1655,1901,1,Ein,Fisch namens Wanda
1656,1902,1,,Flash Dance
1657,1903,1,Le,Policeman
1658,1906,1,Les,Dieux sont tombés sur la tête
1659,1909,1,La,Guerre à sept ans
1660,1910,1,Le,Moment de vérité
1661,1911,1,La,Déchirure
1664,1913,1,L',Arme fatale
1665,1914,1,Le,Gang des frères James
1666,1917,1,,Éclair de lune
1667,1918,1,,Un homme parmi les loups
1668,1919,1,,Officier et gentleman
1669,1920,1,,Des gens comme les autres
1670,1922,1,,Rambo 2
1671,1922,1,,Rambo II
1672,1922,1,,"Rambo 2, la mission"
1673,1924,1,L',Étoffe des héros
1674,1927,1,,À la poursuite du diamant vert
1675,1928,1,,Chambre avec vue
1676,1929,1,,Dangereuse sous tous rapports
1677,1930,1,Le,Diable en boîte
1678,1931,1,,Tendres passions
1679,1932,1,,Trois hommes et un bébé
1680,1933,1,Les,Filous
1681,1936,1,,Un fauteuil pour deux
1682,1939,1,,Jeux de guerre
1683,1940,1,,Witness - Témoin sous surveillance
1684,1941,1,L',Année de tous les dangers
1686,1943,1,Le,Gouffre aux chimères
1687,1943,1,The,Big Carnival
1688,1944,1,,Griffes jaunes
1689,1945,1,,Robin des bois
1690,1945,1,The,Adventures of Robin Hood
1691,1946,1,,Ève
1692,1947,1,,Tous les biens de la terre
1693,1947,1,,All that Money can Buy
1696,1951,1,L',Esprit s'amuse
1697,1952,1,L',Oiseau bleu
1698,1954,1,Le,Mystère de la maison Norman
1699,1955,1,,Charlie Chan à l'opéra
1700,1956,1,Le,Bouffon du roi
1701,1957,1,,Dr. Jekyll et Mr. Hyde
1702,1958,1,Les,Passagers de la nuit
1703,1959,1,,Au coeur de la nuit
1704,1961,1,,Une vie de chien
1705,1963,1,,Détective du Bon Dieu
1709,1969,1,Les,Grandes espérances
1710,1970,1,La,Couleur qui tue
1711,1974,1,,Ma femme est une sorcière
1712,1975,1,,Vaudou
1713,1976,1,,Dans la chaleur de la nuit
1714,1977,1,Le,Roman d'Al Jolson
1715,1978,1,,Voyage au pays de la peur
1716,1979,1,,Crimes sans châtiments
1717,1979,1,,King's Row
1718,1980,1,,En quatrième vitesse
1719,1982,1,,De l'or en barres
1720,1983,1,,Haines
1721,1984,1,La,Lettre
1722,1985,1,Le,Petit César
1723,1986,1,Les,Feux de l'été
1724,1987,1,,Aimez-moi ce soir
1725,1988,1,Le,Faucon maltais
1726,1990,1,,Une question de vie ou de mort
1727,1990,1,,Stairway to Heaven
1728,1991,1,,Un million clef en main
1729,1992,1,L',Extravagant M. Deeds
1730,1992,1,L',Extravagant monsieur Deeds
1731,1993,1,,M. Smith au sénat
1732,1993,1,,Monsieur Smith au sénat
1733,1994,1,,M. Moto dans les bas-fonds
1734,1994,1,,Monsieur Moto dans les bas-fonds
1735,1995,1,La,Cité sans voiles
1736,1995,1,,Naked City
1737,1996,1,,Passez muscade
1738,1997,1,Les,Sensuels
1739,1998,1,,Oh Amelia!
1740,2001,1,,Orpheus
1741,2002,1,,Notre petite ville
