FilmoGenresCategoriesID,filmoId,sujetId
76886,82438,765
76887,49641,779
76888,82439,765
76889,82440,765
76890,82441,765
76892,82444,765
76893,82443,9700
76894,82443,779
76895,82445,765
76896,82446,765
76897,82447,765
76898,82448,765
76899,82449,3656
76900,82450,4434
76901,82450,11794
76902,82451,9700
76903,82451,779
76906,82452,9700
76907,82452,779
76908,51544,9700
76909,51544,779
76914,1140,4434
76915,82232,10008
76916,82232,13818
76917,82232,3658
76918,82230,10008
76919,82230,13818
76920,82230,3658
76921,82231,10008
76922,82231,13818
76923,82231,3658
76924,82237,10008
76925,82237,13818
76926,82237,3658
76927,82241,10008
76928,82241,13818
76929,82241,3658
76930,82242,10008
76931,82242,13818
76932,82242,3658
76933,82239,10008
76934,82239,13818
76935,82239,3658
76936,82240,10008
76937,82240,13818
76938,82240,3658
76939,82238,10008
76940,82238,13818
76941,82238,3658
76942,82245,10008
76943,82245,13818
76944,82245,3658
76945,82246,10008
76946,82246,13818
76947,82246,3658
76948,82247,10008
76949,82247,13818
76950,82247,3658
76951,82250,10008
76952,82250,13818
76953,82250,3658
76954,82272,10008
76955,82272,13818
76956,82272,3658
76957,82253,10008
76958,82253,13818
76959,82253,3658
76960,82252,10008
76961,82252,13818
76962,82252,3658
76963,82254,10008
76964,82254,13818
76965,82254,3658
76966,82255,10008
76967,82255,13818
76968,82255,3658
76969,82251,10008
76970,82251,13818
76971,82251,3658
76974,82256,10008
76975,82256,13818
76976,82256,3658
76977,82258,10008
76978,82258,13818
76979,82258,3658
76980,82257,10008
76981,82257,13818
76982,82257,3658
76983,82259,10008
76984,82259,13818
76985,82259,3658
76986,82260,10008
76987,82260,13818
76988,82260,3658
76989,82261,10008
76990,82261,13818
76991,82261,3658
76992,82262,10008
76993,82262,13818
76994,82262,3658
76995,82457,7042
76996,82385,10008
76997,82385,13818
76998,82385,3658
76999,82384,10008
77000,82384,13818
77001,82384,3658
77002,82386,10008
77003,82386,13818
77004,82386,3658
77005,82427,10008
77006,82427,13818
77007,82427,3658
77008,82426,10008
77009,82426,13818
77010,82426,3658
77011,82387,10008
77012,82387,13818
77013,82387,3658
77014,82392,10008
77015,82392,13818
77016,82392,3658
77017,82391,10008
77018,82391,13818
77019,82391,3658
77020,82377,10008
77021,82377,13818
77022,82377,3658
77023,82375,10008
77024,82375,13818
77025,82375,3658
77026,82383,10008
77027,82383,13818
77028,82383,3658
77029,82243,10008
77030,82243,13818
77031,82243,3658
77032,82244,10008
77033,82244,13818
77034,82244,3658
77035,82234,10008
77036,82234,13818
77037,82234,3658
77038,82236,10008
77039,82236,13818
77040,82236,3658
77041,82233,10008
77042,82233,13818
77043,82233,3658
77044,82235,10008
77045,82235,13818
77046,82235,3658
77047,82459,3658
77048,82459,13829
77049,82460,3658
77050,82460,13829
77053,82462,4433
77054,82462,1591
77055,82462,13543
77056,82463,3658
77057,82463,13829
77060,82466,2940
77061,82466,10626
77062,82466,4433
77063,82466,6355
77064,82467,4434
77065,82468,139
77069,82470,7042
77070,82471,765
77071,82471,3982
77072,82472,765
77073,82472,3982
77074,82473,765
77075,82473,3982
77076,82474,765
77077,82474,3982
77078,82475,765
77079,82475,3982
77080,82476,765
77081,82476,3982
77082,82477,765
77083,82477,3982
77084,82478,765
77085,82478,3982
77086,82479,765
77087,82479,3982
77088,82480,765
77089,82480,3982
77090,82481,3352
77091,82481,14409
77092,82481,7042
77093,82482,765
77094,82482,3982
77095,82483,6168
77096,82483,7042
77097,82484,11488
77098,82484,7042
77099,82485,11488
77100,82485,7042
77101,82486,765
77102,82486,3982
77103,82487,765
77104,82487,3982
77105,82488,765
77106,82488,3982
77107,82489,765
77108,82489,3982
77109,82490,765
77110,82490,3982
77111,82491,765
77112,82491,3982
77113,82492,765
77114,82492,3982
77115,82493,765
77116,82493,3982
77117,82494,765
77118,82494,3982
77119,82495,765
77120,82495,3982
77121,82496,765
77122,82496,3982
77123,82497,765
77124,82497,3982
77125,82498,765
77126,82498,3982
77127,82499,3656
77128,82499,970
77129,82500,4434
77130,82500,2945
77131,82501,765
77132,82501,3982
77133,82502,4434
77134,82502,14177
77135,82503,4434
77136,82503,14177
77137,79629,4434
77138,79629,14177
77139,79629,10762
77140,79629,4073
77141,82504,4434
77142,82504,14177
77143,82505,4434
77144,82505,14177
77145,82506,4434
77146,82506,2945
77147,82507,4434
77148,82507,128
77149,82507,14177
77150,82507,10196
77151,5133,4434
77152,5133,14177
77153,81942,4434
77154,81942,128
77155,81942,4056
77156,81942,10507
77157,81942,11794
77158,81942,10762
77162,82509,4434
77163,82510,4434
77164,82510,11794
77165,82510,10196
77166,82510,14177
77167,82511,4434
77168,82512,4434
77169,82513,779
77170,82514,4434
77171,82515,4434
77172,82515,14177
77173,82516,4434
77174,82516,14177
77178,82518,765
77179,82518,3982
77180,82519,765
77181,82519,3982
77182,82520,765
77183,82520,3982
77184,82521,765
77185,82521,3982
77186,82522,765
77187,82522,3982
77188,82523,765
77189,82523,3982
77190,32054,3307
77191,32054,14177
77192,82524,765
77193,82524,3982
77194,82525,765
77195,82525,3982
77198,82527,4434
77199,82527,14177
77202,82529,4434
77203,82529,11794
77204,82530,4434
77205,82530,3307
77206,82530,1294
77207,82530,14177
77208,82530,11794
77209,82531,4434
77210,82531,11794
77211,82532,4434
77212,82532,2945
77220,5841,4433
77221,5841,13539
77222,5841,10626
77223,82535,4433
77224,82535,11651
77225,82536,4434
77226,82536,14177
77227,82537,4434
77228,82537,128
77229,82537,1294
77230,82537,9009
77231,82537,2945
77232,82538,4434
77233,82538,14177
77234,82539,4434
77235,82539,14177
77236,82540,3656
77237,82541,3656
77238,82458,13990
77243,82542,3657
77244,82544,4434
77245,82544,14177
77246,82544,11794
77249,82546,4434
77250,82546,1592
77251,82547,4434
77252,82547,11794
77253,82547,14177
77254,82548,4434
77255,82548,14177
77256,82549,3656
77257,82549,970
77258,82549,3410
77259,82551,11488
77260,82552,4434
77264,82554,4434
77265,82554,3307
77266,82554,11794
77267,82555,4434
77271,82558,6008
77272,82559,3656
77273,82560,4434
77274,82561,4420
77275,82561,10506
77276,82562,11488
77277,82563,3656
77278,82564,4434
77279,82565,970
77280,82569,3656
77281,82570,4434
77282,82570,2945
77283,82571,14177
77284,82571,4434
77288,82573,443
77289,82568,4434
77290,82575,4434
77291,82575,2945
77292,82572,10626
77293,82572,4433
77294,82572,12630
77295,82576,4434
77296,82577,4433
77297,82577,10626
77298,82577,3306
77299,82578,3657
77300,82579,4434
77301,82579,14177
77302,82580,3657
77303,82581,3657
77304,82582,6319
77305,82582,9700
77319,726,4434
77320,726,14177
77321,726,5704
77322,76977,4434
77323,31115,3656
77330,82584,4433
77331,82584,4301
77332,82584,5536
77333,82584,11695
77334,82585,3657
77335,82586,3657
77336,82587,3657
77337,82588,4420
77338,82589,11613
77339,82590,4420
77340,82590,5536
77341,82593,2947
77353,82596,4434
77354,82596,11794
77355,82597,4434
77356,82597,5538
77357,82597,5704
77358,82597,128
77359,82598,779
77360,82599,779
77361,82600,779
77362,82601,779
77363,82602,779
77364,82603,779
77365,24293,779
77366,24293,2945
77367,82604,779
77368,82605,779
77369,82606,779
77370,82607,779
77371,82608,779
77372,82609,779
77373,82609,9700
77374,82610,779
77376,82279,1591
77377,82279,7876
77378,82279,4433
77379,82613,765
77380,82613,3515
77381,82614,765
77382,82614,3515
77383,82615,765
77384,82615,3515
77385,82616,765
77386,82616,3515
77387,82617,765
77388,82617,3515
77389,82618,765
77390,82618,3515
77391,82619,765
77392,82619,3515
77393,82620,765
77395,59834,4434
77396,59834,14177
77397,59834,10196
77400,82621,765
77403,82622,765
77404,82623,765
77405,82624,765
77406,82625,3982
77407,82625,765
77408,82625,10626
77409,82626,3982
77410,82626,765
77411,82626,10626
77412,82627,3982
77413,82627,765
77414,82627,10626
77415,82628,3982
77416,82628,765
77417,82628,10626
77418,82629,3982
77419,82629,765
77420,82629,10626
77421,82630,3982
77422,82630,765
77423,82630,10626
77424,82631,3982
77425,82631,765
77426,82631,10626
77427,82633,3982
77428,82633,765
77429,82633,10626
77430,82634,3982
77431,82634,765
77432,82634,10626
77437,82638,3656
77438,82649,3656
77439,82650,3656
77440,82651,4434
77441,82651,14177
77442,82652,4434
77443,82653,3656
77444,82654,3656
77447,82656,4434
77448,82656,11794
77449,82656,14177
77454,82658,4434
77455,82658,14177
77462,82662,3982
77463,82662,765
77464,82662,10626
77465,82663,3982
77466,82663,765
77467,82663,10626
77468,82664,3982
77469,82664,765
77470,82664,10626
77471,82665,3982
77472,82665,765
77473,82665,10626
77474,82666,3982
77475,82666,765
77476,82666,10626
77477,82667,3982
77478,82667,765
77479,82667,10626
77480,82668,3982
77481,82668,765
77482,82668,10626
77483,82669,3982
77484,82669,765
77485,82669,10626
77486,82670,3982
77487,82670,765
77488,82670,10626
77489,82671,3982
77490,82671,765
77491,82671,10626
77492,82672,3982
77493,82672,765
77494,82672,10626
77495,82673,3982
77496,82673,765
77497,82673,10626
77498,82674,3982
77499,82674,765
77500,82674,10626
77501,22811,4434
77502,22811,14177
77506,80402,6355
77507,80402,13528
77508,80402,13543
77509,80402,7042
77510,82675,765
77511,82675,3515
77512,82676,765
77513,82676,3515
77514,58349,4434
77515,58349,4056
77516,58349,11794
77517,58349,14177
77518,82677,765
77519,82677,3515
77520,82678,765
77521,82678,3515
77522,82679,765
77523,82679,3515
77524,82680,765
77525,82680,3515
77526,82681,765
77527,82681,3515
77528,82682,765
77529,82682,3515
77530,82683,765
77531,82683,3515
77532,82684,765
77533,82684,3515
77534,82685,765
77535,82685,3515
77536,82686,765
77537,82686,3515
77538,19109,765
77539,82687,765
77540,82688,765
77541,61971,4434
77542,61971,14177
77543,82689,765
77544,79363,3658
77545,82690,765
77546,82691,765
77547,82692,765
77548,17511,10762
77549,13637,779
77550,82693,4433
77551,82693,4420
77552,82693,765
77553,82693,1293
77554,82694,765
77555,82695,765
77556,82696,765
77557,82697,765
77558,82698,765
77559,82699,765
77560,82700,765
77563,82637,6355
77564,82637,4433
77565,82637,4420
77567,82702,4433
77568,82702,10626
77569,82703,4433
77570,82705,4434
77571,82705,14177
77572,82705,5538
77573,82704,11613
77574,82706,3657
77575,82707,3656
77576,82708,4434
77577,82708,14177
77578,82708,10196
77579,6857,4434
77580,6857,2945
77581,6857,3986
77582,11870,4434
77583,11870,14177
77584,11870,5538
77585,82710,4434
77586,82710,14177
77587,82711,4434
77588,82711,2945
77589,82709,13524
77590,82712,4420
77591,4184,4434
77592,4184,14177
77594,39926,4434
77595,39926,14177
77596,59024,7876
77597,59024,12346
77598,82714,10516
77601,82716,3352
77602,82717,11488
77603,82718,4433
77604,82718,11695
77605,82718,13533
77607,82721,13610
77610,82723,13610
77611,18416,4434
77612,18416,3307
77613,18416,5198
77614,82724,3657
77622,70200,4434
77623,70200,2945
77624,70200,14177
77625,82726,16257
77626,82726,3657
77627,82727,16257
77628,82727,3657
77629,82728,16257
77630,82728,3657
77637,59848,4433
77638,59848,2940
77639,59848,10626
77641,82732,3657
77646,82736,3657
77647,82737,3657
77648,79048,779
77649,79048,775
77650,58449,4434
77651,58449,14177
77652,82738,765
77653,82739,765
77654,82740,765
77655,82741,765
77656,82742,765
77657,82743,765
77658,82744,765
77659,82745,765
77660,82746,765
77661,82747,765
77662,82748,765
77663,82749,765
77664,82750,765
77665,82751,765
77666,82752,633
77667,82753,633
77668,82754,12346
77672,82755,11488
77675,82757,3658
77676,82757,13829
77677,82758,13829
77678,82758,3658
77679,82759,13829
77680,82759,3658
77684,82762,4433
77685,82762,4420
77686,82763,13829
77687,82763,3658
77691,82766,766
77692,82766,13812
77693,82767,779
77698,82770,3658
77699,82770,13829
77700,80795,3657
77701,80795,13524
77702,80795,1591
77703,82771,3657
77704,82771,13524
77705,82771,1591
77706,82772,3657
77707,82772,13524
77708,82772,1591
77709,82773,3657
77710,82773,13524
77711,82773,1591
77712,78765,4420
77713,78765,4433
77714,78765,2945
77715,78765,14177
77716,82774,4434
77717,82774,128
77718,82774,1294
77719,82774,11794
77723,82775,4434
77724,82775,10507
77733,82780,3658
77734,82780,13829
77735,59471,3656
77736,59471,971
77737,44216,779
77738,44216,13529
77739,44216,5940
77740,12303,779
77741,12303,3514
77742,12303,5940
77743,16127,779
77744,16127,5940
77749,27780,779
77750,27780,13529
77751,27780,5940
77752,30295,779
77753,30295,13529
77754,30295,5940
77755,34506,779
77756,34506,3514
77757,34506,13529
77758,34506,5940
77762,35836,779
77763,35836,3514
77764,35836,5940
77772,37856,779
77773,37856,10626
77774,37856,13576
77775,38152,13523
77776,38152,13538
77777,38152,5940
77778,41742,779
77779,41742,13529
77780,41742,5940
77781,43994,779
77782,43994,3514
77783,43994,13529
77784,43994,5940
77785,44989,779
77786,44989,13529
77787,44989,5940
77788,46254,779
77789,46254,3514
77790,46254,13529
77791,46254,5940
77792,46559,779
77793,46559,3514
77794,46559,13529
77795,46559,5940
77796,35033,779
77797,35033,3656
77798,37128,779
77799,37128,9700
77813,82787,4434
77814,82788,4434
77815,82789,4434
77816,82790,4434
77817,82790,10196
77818,82791,4434
77819,82792,4434
77820,82793,4434
77821,39162,779
77822,39162,3514
77823,39162,13523
77824,82794,4434
77825,82794,1592
77826,82794,14177
77827,82795,4434
77828,82795,11794
77829,82796,4434
77830,82796,2945
77831,82797,4434
77832,82797,3307
77833,82798,4434
77834,32695,3656
77835,53905,3656
77838,33865,3656
77839,82801,4434
77840,82801,14177
77841,82801,11794
77842,82802,4434
77843,82802,10507
77844,4913,4434
77845,4913,4056
77846,4913,11794
77847,4913,10507
77856,82807,4434
77857,82807,10196
77861,82809,4434
77862,82809,14177
77863,82810,4434
77864,82810,14177
77865,82811,4434
77866,82811,5198
77867,82812,4434
77868,82812,128
77870,82814,4434
77873,82816,4434
77874,82816,14177
77877,82818,3657
77880,82820,9700
77888,82825,3656
77892,82827,4434
77893,82827,14177
77895,82828,4433
77896,82828,4420
77897,82829,3656
77898,82830,779
77899,82831,779
77900,82832,4434
77906,82833,3656
77907,82833,5940
77908,82833,4154
77909,82833,11083
77910,82834,4434
77911,82834,3307
77912,82834,2945
77913,82834,11794
77915,74218,3657
77916,82836,4434
77917,82836,14177
77918,82836,5691
77919,82837,4434
77920,82837,10196
77921,82837,5691
77922,82837,14177
77923,82838,4434
77924,82838,5691
77925,82838,14177
77926,82839,4434
77927,82839,5691
77928,82839,14177
77929,82840,779
77930,82841,6871
77931,82841,779
77934,82843,4434
77935,82843,14177
77936,82844,4434
77937,82845,3656
77938,82846,4434
77939,82846,11794
77940,82848,4434
77941,82848,5691
77942,82848,4052
77944,55341,5940
77945,55341,4434
77946,55341,2945
77947,76552,4420
77948,76552,4433
77949,76552,7299
77950,82850,10626
77951,82850,4433
77952,82850,7299
77953,82851,3657
77954,82852,4433
77955,82852,1293
77956,82852,10506
77957,82852,765
77966,82855,12346
77967,82856,12346
77972,82857,3656
77973,82858,4433
77974,82858,765
77975,82858,10506
77976,82858,1293
77977,82858,13520
77978,82863,4434
77979,82864,779
77980,82865,779
77981,82866,4434
77982,82868,4434
77983,82871,4434
77984,82872,4434
77985,82873,4434
77986,82875,779
77987,82876,3656
77988,82877,4434
77989,82878,4434
77991,82880,4434
77992,82880,14177
77993,82881,4434
77994,82881,14177
77995,82882,4434
77996,82882,14177
77997,82883,4434
77998,82883,11794
77999,82883,5704
78000,82883,14177
78001,82884,4434
78004,82886,14177
78005,82887,4434
78006,82888,4434
78007,82888,2945
78008,82888,14177
78012,82890,4434
78013,82890,2945
78014,82890,14177
78015,82891,3656
78016,82892,4434
78017,82892,14177
78024,82896,4434
78025,82896,14177
78026,82897,4434
78027,82897,14177
78032,82902,3656
78033,82903,4434
78034,82903,14177
78035,82904,4434
78036,82904,14177
78039,82906,4434
78040,82906,4056
78041,82906,11794
78046,82909,4434
78047,82909,14177
78048,82910,4434
78049,82910,128
78055,82914,4434
78056,82914,3307
78057,82915,4434
78058,82916,4434
78059,82916,3307
78060,82916,128
78061,82916,11794
78062,82918,4434
78063,82919,4434
78064,82919,2945
78065,82919,10196
78066,82919,14177
78067,82920,4434
78068,82920,14177
78069,82921,3656
78073,82924,4434
78074,82924,14177
78075,82925,4434
78076,82925,14177
78077,82926,4434
78078,82926,14177
78079,82927,4434
78080,82927,3307
78081,82927,11794
78082,82928,3656
78083,82929,4434
78084,82929,3307
78085,82929,11794
78086,82930,3657
78087,81814,12346
78088,81814,13534
78089,82931,7876
78095,82937,4433
78096,82937,11651
78097,82937,10626
78098,82938,16257
78099,82938,13524
78100,82938,3657
78101,82939,3657
78102,82939,13524
78103,82940,4434
78104,82940,2945
78105,82940,14177
78106,82940,10196
78107,82941,4434
78108,82941,2945
78109,82941,10196
78110,82942,4434
78111,82942,14612
78112,82942,14177
78113,82943,4434
78114,82943,128
78115,82943,2945
78116,82943,3307
78117,82944,4434
78118,82944,14177
78119,82944,1592
78120,82945,4434
78121,82945,14177
78123,8753,4434
78124,8753,6319
78125,8753,1592
78126,8753,14612
78127,17086,4434
78128,17086,14177
78129,3117,4434
78130,3117,128
78131,3117,11794
78132,3117,14177
78133,3117,10196
78134,1059,4434
78135,1059,14177
78136,1059,10196
78138,1721,4434
78139,4259,4434
78140,5579,4434
78148,4480,4434
78149,18109,4434
78150,18109,2945
78155,82951,4434
78156,82951,779
78157,82951,2945
78161,82954,779
78162,82955,779
78163,82632,4434
78164,82956,3657
78165,82956,16257
78166,82957,3657
78167,82958,3657
78170,82959,3364
78171,82959,7042
78172,74989,3656
78173,37645,3657
78194,82964,3855
78197,82965,3658
78198,82965,971
78199,82965,5938
78200,82966,4212
78201,82966,5940
78202,82967,4212
78203,82967,5940
78204,82968,3855
78205,82969,11083
78207,82971,779
78208,82972,4434
78209,82973,12629
78210,82974,3656
78211,31659,3855
78212,82975,3656
78213,82978,139
78214,82979,4434
78215,82979,2945
78216,82980,4434
78217,82981,4434
78218,82981,2945
78221,82982,4434
78222,82982,2945
78223,82982,5691
78224,82970,779
78225,82970,5691
78229,82977,4434
78230,82977,2945
78231,82977,5691
78232,82983,12629
78233,82984,4434
78234,82984,2945
78235,82984,12629
78236,82984,5691
78237,82985,4434
78238,82985,2945
78239,82986,4434
78240,82986,2945
78241,82987,12629
78243,82989,4434
78244,82989,2945
78245,82990,4434
78246,82990,2945
78247,82991,4434
78248,82991,2945
78249,82992,4434
78250,82992,2945
78251,82993,779
78259,82994,779
78260,46339,4434
78261,46339,14177
78262,8433,3656
78265,70788,13524
78266,70788,3657
78267,83006,765
78270,72108,5691
78271,72108,3656
78272,72108,139
78273,21173,9756
78274,21173,5691
78275,21173,4434
78291,83026,6368
78296,83029,11613
78297,83029,10626
78299,83030,7042
78300,83030,12551
78302,83032,7042
78309,83036,16257
78310,83038,7042
78311,83038,10433
78317,23364,10626
78318,23364,3657
78321,83040,4434
78322,83040,1294
78323,83040,4283
78324,83040,4299
78325,83041,3656
78326,83041,970
78327,83042,4434
78328,83042,5691
78329,83042,14177
78330,82186,3306
78331,82186,14177
78332,82186,4433
78333,82186,10626
78334,83043,4433
78335,83043,10626
78336,83043,2940
78337,83044,4434
78338,83045,4434
78339,83045,11794
78340,83045,3307
78341,83046,3656
78342,83046,970
78343,11565,4434
78344,11565,5538
78345,1901,4434
78346,1901,2945
78347,1901,3307
78348,13702,4434
78360,83056,4434
78361,83056,2945
78362,83056,14177
78363,83056,10196
78367,83058,4434
78368,83058,14177
78369,83059,4434
78370,83060,4434
78371,83060,2945
78374,83062,4434
78375,83062,5691
78376,83063,4434
78377,83063,10507
78378,83063,5691
78379,83064,4434
78380,83064,5691
78381,83064,10507
78382,83065,4434
78383,83065,5691
78384,83065,14177
78385,83066,4433
78386,83066,10626
78387,83066,14177
78388,83066,3306
78389,36696,765
78390,36696,9701
78391,82285,9701
78392,82285,765
78399,83071,4434
78400,83072,4434
78401,83072,14177
78402,83073,4434
78403,83073,14177
78404,83073,10196
78405,83074,4434
78406,83074,779
78407,83074,2945
78408,83074,4283
78409,83075,4434
78410,83075,11794
78411,83076,4434
78412,83076,4420
78413,83077,4434
78414,83077,2945
78415,83077,4299
78416,83078,2945
78417,83078,4434
78418,83078,14612
78425,83081,4434
78426,83081,3307
78427,83081,14177
78428,83070,138
78429,83082,4434
78430,83082,2945
78433,83084,779
78434,83085,3656
78435,83086,14612
78438,83089,14612
78441,82169,13523
78442,82169,7613
78446,83091,4434
78447,83091,14177
78448,83092,14177
78449,83092,4434
78450,83092,5704
78451,83092,11794
78452,83093,4434
78453,83093,1294
78454,83093,11794
78455,83093,128
78456,83094,4434
78457,83094,128
78458,83094,5538
78459,83094,1294
78464,83096,3656
78465,48677,4434
78469,83098,779
78470,83098,3656
78471,83099,3656
78472,83100,4434
78473,83100,5691
78474,83100,2945
78475,83101,14612
78476,83101,3410
78477,83102,14612
78479,61259,12444
78480,83104,4434
78481,83104,5940
78482,83105,3657
78483,83106,3658
78487,83109,3657
78491,83110,12346
78498,23397,4212
78499,23397,5940
78500,83113,443
78501,83113,15213
78502,83114,7042
78509,83115,3657
78510,83115,16257
78519,83119,7042
78520,83119,3352
78521,83120,11613
78522,83121,7042
78528,83124,16257
78529,83124,3657
78530,83125,11613
78531,83126,11488
78532,83127,5536
78533,83127,3657
78534,83128,10626
78535,83128,2940
78536,83129,4434
78537,83129,14612
78538,83130,4434
78539,83130,11695
78540,77455,4434
78541,77455,14177
78544,83133,4434
78545,83133,14177
78546,83133,10196
78547,83134,4434
78548,83134,14177
78549,83134,3307
78550,83134,11794
78552,83136,4434
78553,83136,14177
78554,83137,4434
78555,83137,14177
78558,83139,4434
78559,83139,128
78560,83139,4056
78561,83139,10507
78562,83141,3364
78563,83141,15213
78564,83141,7876
78566,83142,4433
78567,83142,4301
78568,83143,4434
78569,83143,14177
78570,83145,4434
78571,83145,2945
78572,83145,14177
78573,83145,2948
78574,83146,4434
78575,83147,4434
78576,83147,14177
78577,83144,3657
78584,83149,2940
78585,83149,4433
78586,83149,10626
78589,83151,3656
78590,83151,14612
78591,83152,4434
78592,83152,128
78593,83152,1294
78599,83154,4434
78600,83154,2945
78601,83154,14177
78605,83156,4434
78606,83156,2945
78607,83156,3307
78608,83156,11794
78610,83158,4434
78611,83158,11794
78612,83159,4434
78613,83159,2945
78614,83159,10196
78615,83159,14177
78623,83163,4434
78624,83163,14177
78625,83164,4434
78626,83164,1294
78627,83164,5538
78628,83164,14177
78629,83165,3656
78630,83165,5538
78631,82084,443
78632,82084,7042
78633,83166,4434
78634,83166,779
78635,83166,11083
78636,83166,2945
78637,83166,4283
78639,83168,4434
78640,83168,4056
78641,83148,4433
78642,83148,765
78643,83148,2940
78644,83150,10626
78645,83150,14177
78646,83150,4433
78647,83112,16257
78648,83112,13533
78649,83112,3657
78650,83169,4434
78651,83169,2945
78653,83170,4434
78654,83172,3656
78661,83175,3656
78662,83175,14612
78663,83176,4434
78664,83176,3307
78665,83176,2945
78666,83176,128
78667,83176,11794
78668,83177,3657
78669,39710,4434
78672,83179,4434
78673,83179,14177
78674,83180,4434
78675,83180,2945
78676,83181,7876
78678,83183,3656
78679,83183,14612
78680,14381,4433
78681,14381,4420
78682,83184,4434
78683,83184,128
78684,83184,1294
78685,83184,11794
78686,83185,4434
78687,83185,14177
78688,83186,4434
78689,83186,2945
78690,37307,3656
78691,37307,970
78698,83189,4434
78700,83191,4434
78701,83191,14177
78703,83193,4434
78704,83193,14177
78705,83193,5538
78706,83194,3656
78710,83190,3657
78719,83198,4434
78720,83198,779
78721,12283,4434
78722,59318,765
78723,59318,10506
78724,59318,2940
78725,83199,3657
78726,83200,3657
78727,83201,10433
78728,83201,16257
78729,83201,3657
78732,83202,4434
78733,83202,5940
78734,21523,4434
78735,1101,4434
78736,28544,4434
78737,28837,4434
78738,28837,10507
78739,28837,2945
78740,83203,4434
78741,83203,2945
78742,29193,4434
78743,29193,2945
78744,83204,4433
78745,83204,1591
78746,83204,1302
78747,83204,11695
78748,83206,4434
78749,83207,4434
78750,83209,5691
78751,83210,5691
78756,28824,4434
78757,59546,3657
78758,57162,3656
78759,53803,3656
78766,20060,4433
78767,20060,4420
78768,83214,3656
78769,69283,3658
78770,69283,5938
78776,16426,4434
78777,6497,4434
78778,83216,4434
78779,83216,2945
78780,83216,10196
78782,480,4434
78783,59035,4434
78784,6374,4434
78785,6374,12629
78786,5601,4434
78787,5601,10152
78788,5601,3307
78789,83218,4433
78790,83218,3306
78796,83222,16257
78798,14937,4434
78800,83225,3656
78804,8300,4434
78808,17279,4434
78811,83231,3656
78812,34753,3656
78814,83233,3656
78833,56994,3656
78834,83258,3656
78835,83259,3656
78836,83260,3656
78839,83262,3656
78840,59076,3656
78843,83265,3656
78845,83267,3656
78847,83272,3656
78848,83273,3656
78851,56214,4434
78852,56214,5704
78853,11217,4434
78858,55871,4434
78859,55871,2945
78863,16908,4434
78865,12470,4434
78866,12470,2945
78867,12470,9065
78868,1222,4434
78869,8384,4434
78879,83276,12629
78880,83278,3656
78881,83279,3656
78882,83280,3656
78883,83281,3656
78886,83283,3656
78891,83286,3656
78892,83287,3656
78893,83288,3656
78894,83289,3656
78895,83290,3656
78896,83291,3656
78898,83293,3656
78899,83294,3656
78900,83295,3656
78902,83297,3657
78903,83297,13533
78908,4881,3656
78909,4881,1592
78910,4881,970
78911,4881,4888
78912,4904,3656
78913,4904,970
78914,4904,5940
78915,4904,4888
78922,7577,3656
78923,7577,970
78924,7577,5704
78925,7577,4888
78926,7914,3656
78927,7914,970
78928,7914,5704
78929,7914,4888
78936,12892,1592
78937,12892,970
78938,12892,3656
78939,12892,4888
78945,18241,3656
78946,18241,970
78947,18241,4888
78953,18987,970
78954,18987,3656
78955,18987,4888
78970,23901,3656
78971,23901,970
78972,23901,4888
78973,25233,3656
78974,25233,970
78975,25233,4888
78976,27051,3656
78977,27051,1592
78978,27051,970
78979,27051,4888
78980,28713,3656
78981,28713,970
78982,28713,1592
78983,28713,4888
78984,28820,3656
78985,28820,970
78986,28820,9077
78987,28820,4888
78988,29690,3656
78989,29690,1592
78990,29690,970
78991,29690,5940
78992,29690,4888
78999,37769,3656
79000,37769,970
79001,37769,3855
79002,37769,4888
79007,38960,3656
79008,38960,970
79009,38960,16258
79010,38960,4888
79011,41788,3656
79012,41788,970
79013,41788,4888
79017,44335,779
79018,44335,3656
79019,44335,1592
79020,44335,970
79021,44335,4888
79025,49304,3657
79026,49304,13536
79027,49304,2595
79028,49304,13524
79032,51370,3656
79033,51370,5704
79034,51370,970
79035,51370,4888
79040,54853,3656
79041,54853,970
79042,54853,4888
79043,57832,3656
79044,57832,1592
79045,57832,970
79046,57832,4888
79047,61591,1592
79048,61591,3656
79049,61591,970
79050,61591,4888
79051,61792,3656
79052,61792,970
79053,61792,5940
79054,61792,4888
79063,62490,3656
79064,62490,1592
79065,62490,970
79066,62490,4888
79067,62773,3656
79068,62773,970
79069,62773,4888
79070,62774,3656
79071,62774,970
79072,62774,4888
79077,62865,3656
79078,62865,970
79079,62865,4888
79080,62870,3656
79081,62870,970
79082,62870,4888
79083,63043,3656
79084,63043,970
79085,63043,4888
79086,63606,3656
79087,63606,970
79088,63606,4888
79089,63645,4154
79090,63645,3656
79091,63645,970
79092,63645,5940
79093,63645,4888
79094,63786,3656
79095,63786,970
79096,63786,4888
79097,63842,3657
79098,63842,13524
79099,63842,2595
79100,65128,3656
79101,65128,970
79102,65128,4888
79103,67682,3656
79104,67682,1592
79105,67682,970
79106,67682,4888
79107,70154,3656
79108,70154,970
79109,70154,4888
79110,70406,3656
79111,70406,970
79112,70406,633
79113,70406,4888
79114,70432,3656
79115,70432,970
79116,70432,4888
79117,71326,3656
79118,71326,970
79119,71326,4888
79124,73109,3656
79125,73109,970
79126,73109,4888
79127,74711,3656
79128,74711,1592
79129,74711,970
