person,personLabel,distinction,distinctionLabel,date
http://data.cinematheque.qc.ca/resource/Person24137,Moebius,http://www.wikidata.org/entity/Q2600026,prix Yellow-Kid,1999-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24137,Moebius,http://www.wikidata.org/entity/Q6515765,prix Sproing,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24137,Moebius,http://www.wikidata.org/entity/Q13452528,chevalier des Arts et des Lettres,t2280722983
http://data.cinematheque.qc.ca/resource/Person24137,Moebius,http://www.wikidata.org/entity/Q1542772,grand prix de la ville d'Angoulême,1981-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24381,Enki Bilal,http://www.wikidata.org/entity/Q1542772,grand prix de la ville d'Angoulême,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person2074,Matthias Habich,http://www.wikidata.org/entity/Q10905380,chevalier de l'ordre du Mérite de la République fédérale d'Allemagne,2009-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person49612,Miou-Miou,http://www.wikidata.org/entity/Q24241,César de la meilleure actrice,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person49612,Miou-Miou,http://www.wikidata.org/entity/Q511230,Prix Lumières de la meilleure actrice,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18815,Susan Strasberg,http://www.wikidata.org/entity/Q1131356,Theatre World Award,1956-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25391,Robert Mitchum,http://www.wikidata.org/entity/Q908858,prix Donostia,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person7324,Helen Shaver,http://www.wikidata.org/entity/Q857933,allée des célébrités canadiennes,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person7324,Helen Shaver,http://www.wikidata.org/entity/Q1131356,Theatre World Award,1992-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8320,Tom Berenger,http://www.wikidata.org/entity/Q945887,Primetime Emmy Award du meilleur acteur dans un second rôle dans une mini-série ou un téléfilm,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16542,David Duchovny,http://www.wikidata.org/entity/Q1257493,Golden Globe du meilleur acteur dans une série télévisée dramatique,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16542,David Duchovny,http://www.wikidata.org/entity/Q3473898,Satellite Award du meilleur acteur dans une série télévisée dramatique,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16542,David Duchovny,http://www.wikidata.org/entity/Q138996,Golden Globe du meilleur acteur dans une série télévisée musicale ou comique,2008-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person46324,Ralph Vaughan Williams,http://www.wikidata.org/entity/Q4710826,Albert Medal,1955-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person46324,Ralph Vaughan Williams,http://www.wikidata.org/entity/Q27575234,médaille d'or de la  Royal Philharmonic Society,1930-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q503034,Los Angeles Film Critics Association Award du meilleur acteur,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q103916,Oscar du meilleur acteur,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q1790281,New York Film Critics Circle Award du meilleur acteur,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q654620,Screen Actors Guild Award du meilleur acteur dans un premier rôle,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q593098,Golden Globe du meilleur acteur dans un film dramatique,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q1790292,National Board of Review Award du meilleur acteur,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q1967731,National Society of Film Critics Award du meilleur acteur,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q10761808,Toronto Film Critics Association Award du meilleur acteur,2009-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52333,Nicolas Cage,http://www.wikidata.org/entity/Q10761808,Toronto Film Critics Association Award du meilleur acteur,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q20898906,Lauriers d'or,1971-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q1316544,bourse Guggenheim,1942-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q194944,prix Bollingen,1954-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q698647,prix de l'État autrichien pour la littérature européenne,1966-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q7589655,prix littéraire de l'université de Saint-Louis,1970-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q3873146,National Book Award pour la poésie,1956-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q2117891,prix Pulitzer de la poésie,1948-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31715,Wystan Hugh Auden,http://www.wikidata.org/entity/Q11421395,médaille de la paix des Nations unies,1971-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person44484,Jean-Claude Brialy,http://www.wikidata.org/entity/Q900424,César du meilleur acteur dans un second rôle,1988-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q209459,Lion d'or,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q1377772,Prix du cinéma européen du meilleur film non-européen,1999-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q900414,César du meilleur film étranger,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q510175,prix de la mise en scène,2001-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q105447,Saturn Award,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q179808,Palme d'or,1990-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q10855271,chevalier de la Légion d'honneur,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53635,David Lynch,http://www.wikidata.org/entity/Q10855195,officier de la Légion d'honneur,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q106464765,Doctorat honoris causa de la Vrije Universiteit Brussel,1988-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q339163,prix Theodor-W.-Adorno,1992-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q306590,décoration autrichienne pour la science et l'art,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q268670,Praemium Imperiale,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q1165751,prix musical Léonie-Sonning,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q845149,prix Wolf en art,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q1284835,prix Edison (musique),2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q754841,prix Polar Music,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q821609,Berliner Kunstpreis,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q703298,prix Ernst von Siemens,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q798054,prix Bach de la Ville libre et hanséatique de Hambourg,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q6085042,BBVA Foundation Frontiers of Knowledge Award,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q6452192,prix de Kyoto en art et philosophie,2009-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q1437834,prix Grawemeyer,2001-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q1531033,prix Glenn-Gould,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q99025668,docteur honoris causa du Royal College of Music,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q27575234,médaille d'or de la  Royal Philharmonic Society,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person11714,Pierre Boulez,http://www.wikidata.org/entity/Q12201477,commandeur de l'ordre de l'Empire britannique,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22264,Paul Auster,http://www.wikidata.org/entity/Q3332454,prix Princesse des Asturies de littérature,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22264,Paul Auster,http://www.wikidata.org/entity/Q3405076,prix Médicis étranger,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22264,Paul Auster,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q675309,médaille Goethe,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q698647,prix de l'État autrichien pour la littérature européenne,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q63675767,docteur honoris causa de l'université Paris-Est-Marne-la-Vallée,2000-05-30T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q20859404,docteur honoris causa de l'université Rennes-II,2007-11-30T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q277787,prix Jérusalem,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q265920,prix de la paix des libraires allemands,1994-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q18945,prix Femina,1969-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q3404866,prix Jean-Monnet de littérature européenne du département de Charente,2001-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,1995-01-26T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q1630979,prix Planeta,1977-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q3405349,Prix Ulysse,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q3404594,prix Formentor,1963-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q3753203,médaille d'or du mérite des beaux-arts,2008-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q3404956,prix Louis-Guilloux,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q1139785,Creu de Sant Jordi,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q908793,concours général,1941-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34348,Jorge Semprún,http://www.wikidata.org/entity/Q833154,prix Edgar-Allan-Poe,1970-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person80496,Olympia Dukakis,http://www.wikidata.org/entity/Q106301,Oscar de la meilleure actrice dans un second rôle,1988-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person147733,Janice Nadeau,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person147733,Janice Nadeau,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2009-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person147733,Janice Nadeau,http://www.wikidata.org/entity/Q3405795,Prix du Gouverneur général : littérature jeunesse de langue française - illustration,2008-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person147733,Janice Nadeau,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2008-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person78189,Francis Desharnais,http://www.wikidata.org/entity/Q101023448,Prix ACBD-Québec,2019-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person26366,Michel Robin,http://www.wikidata.org/entity/Q13422138,chevalier de l'ordre national du Mérite,2001-05-15T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person26366,Michel Robin,http://www.wikidata.org/entity/Q1943514,Molière du comédien dans un second rôle,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37028,Marlène Jobert,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,2014-01-16T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8527,Albert Tessier,http://www.wikidata.org/entity/Q16665736,médaille de la Ville de Paris,1959-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8527,Albert Tessier,http://www.wikidata.org/entity/Q98418749,prix de la langue française,1959-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1472,Harold Pinter,http://www.wikidata.org/entity/Q19362,prix Franz-Kafka,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1472,Harold Pinter,http://www.wikidata.org/entity/Q37922,prix Nobel de littérature,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1472,Harold Pinter,http://www.wikidata.org/entity/Q698647,prix de l'État autrichien pour la littérature européenne,1973-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18839,Claude Lanzmann,http://www.wikidata.org/entity/Q287062,Ours d'or d'honneur,2013-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18839,Claude Lanzmann,http://www.wikidata.org/entity/Q28861731,docteur honoris causa de l'université hébraïque de Jérusalem,1999-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47902,Jean-Paul Sartre,http://www.wikidata.org/entity/Q37922,prix Nobel de littérature,1964-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person51474,Elmer Bernstein,http://www.wikidata.org/entity/Q1535128,Razzy award d'or de la pire bande originale,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person51474,Elmer Bernstein,http://www.wikidata.org/entity/Q488651,Oscar de la meilleure musique de film,1967-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person51474,Elmer Bernstein,http://www.wikidata.org/entity/Q1422140,Golden Globe de la meilleure musique de film,1962-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person51474,Elmer Bernstein,http://www.wikidata.org/entity/Q1422140,Golden Globe de la meilleure musique de film,1966-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person140879,Ana Sokolovic,http://www.wikidata.org/entity/Q3404896,prix Joseph-S.-Stauffer,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person140879,Ana Sokolovic,http://www.wikidata.org/entity/Q3405116,Prix Opus,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person140879,Ana Sokolovic,http://www.wikidata.org/entity/Q3405282,prix Serge-Garant,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q3405651,prix des libraires du Québec,2014-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q3405958,Prix littéraire des collégiens,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q3406043,prix littéraires du Salon du livre du Saguenay-Lac-Saint-Jean,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q17146779,Prix SACD de la dramaturgie francophone,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q3406043,prix littéraires du Salon du livre du Saguenay-Lac-Saint-Jean,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q3406043,prix littéraires du Salon du livre du Saguenay-Lac-Saint-Jean,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85353,Larry Tremblay,http://www.wikidata.org/entity/Q3404988,Prix Lynch-Staunton,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18433,William Greaves,http://www.wikidata.org/entity/Q880233,Black Filmmakers Hall of Fame,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q123737,Emmy Award,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q727328,Oscar d'honneur,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q489705,Oscar de la jeunesse,1939-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q489705,Oscar de la jeunesse,1938-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q727328,Oscar d'honneur,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q989453,Primetime Emmy Award du meilleur acteur dans une mini-série ou un téléfilm,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q17985761,étoile du Hollywood Walk of Fame,2004-04-26T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q3110062,Golden Globe du meilleur acteur dans une série télévisée,1963-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q17985761,étoile du Hollywood Walk of Fame,1960-02-08T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47088,Mickey Rooney,http://www.wikidata.org/entity/Q1011547,Golden Globes,1981-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person17216,Robert Merle,http://www.wikidata.org/entity/Q187300,prix Goncourt,1949-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q16509832,Prix Jean-Le-Duc,1972-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q16509832,Prix Jean-Le-Duc,1974-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q10855212,commandeur de la Légion d'honneur,2015-07-13T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q10855195,officier de la Légion d'honneur,1995-05-09T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q3319527,Molière de l'adaptateur,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q3405196,Prix Raymond-Devos,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29144,Jean-Loup Dabadie,http://www.wikidata.org/entity/Q3404796,prix Henri-Jeanson,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q935843,Grammy du couronnement d'une carrière,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q935843,Grammy du couronnement d'une carrière,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q81180,Grammy Hall of Fame Award,1999-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q3774289,Grammy Award du meilleur album classsique,1961-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q1165751,prix musical Léonie-Sonning,1959-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q27575234,médaille d'or de la  Royal Philharmonic Society,1954-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18735,Igor Stravinsky,http://www.wikidata.org/entity/Q2569837,prix Wihuri Sibelius,1963-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1837,Werner Herzog,http://www.wikidata.org/entity/Q10905334,officier de l'ordre du Mérite de la République fédérale d'Allemagne,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1837,Werner Herzog,http://www.wikidata.org/entity/Q258552,Thaler des poètes bavarois,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1837,Werner Herzog,http://www.wikidata.org/entity/Q514445,Lifetime Achievement Award des Prix du cinéma européen,2019-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person1837,Werner Herzog,http://www.wikidata.org/entity/Q1400521,prix de littérature de Rauris,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person57412,Robert Castel,http://www.wikidata.org/entity/Q10855271,chevalier de la Légion d'honneur,2011-07-14T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15283,Laura Betti,http://www.wikidata.org/entity/Q2972198,Ciak d'oro,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15283,Laura Betti,http://www.wikidata.org/entity/Q610152,Coquille d'argent de la meilleure actrice,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15283,Laura Betti,http://www.wikidata.org/entity/Q2089918,coupe Volpi pour la meilleure interprétation féminine,1968-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43336,Marie-Christine Barrault,http://www.wikidata.org/entity/Q10855212,commandeur de la Légion d'honneur,2018-07-14T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person57363,Robin Renucci,http://www.wikidata.org/entity/Q10855271,chevalier de la Légion d'honneur,2008-01-30T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person57363,Robin Renucci,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,2017-09-25T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person13220,June Allyson,http://www.wikidata.org/entity/Q1534911,Henrietta Award,1955-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person13220,June Allyson,http://www.wikidata.org/entity/Q1011547,Golden Globes,1952-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15177,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q727282,César d'honneur,1991-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40784,Ray Milland,http://www.wikidata.org/entity/Q593098,Golden Globe du meilleur acteur dans un film dramatique,1945-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40784,Ray Milland,http://www.wikidata.org/entity/Q1790292,National Board of Review Award du meilleur acteur,1945-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40784,Ray Milland,http://www.wikidata.org/entity/Q103916,Oscar du meilleur acteur,1946-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40784,Ray Milland,http://www.wikidata.org/entity/Q586140,prix d'interprétation masculine,1946-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15890,Michèle Laroque,http://www.wikidata.org/entity/Q13422138,chevalier de l'ordre national du Mérite,2008-03-25T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15890,Michèle Laroque,http://www.wikidata.org/entity/Q10855271,chevalier de la Légion d'honneur,2018-12-31T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15890,Michèle Laroque,http://www.wikidata.org/entity/Q13422140,officier de l'ordre national du Mérite,2015-05-15T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person77928,Antoine Duléry,http://www.wikidata.org/entity/Q13452528,chevalier des Arts et des Lettres,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person98282,Edward Zentara,http://www.wikidata.org/entity/Q21954117,croix de bronze du Mérite,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person9796,Lorne Greene,http://www.wikidata.org/entity/Q857933,allée des célébrités canadiennes,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40333,Dario Grandinetti,http://www.wikidata.org/entity/Q10354837,International Emmy Awards,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40333,Dario Grandinetti,http://www.wikidata.org/entity/Q610136,Coquille d'argent du meilleur acteur,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person105131,Monique Proulx,http://www.wikidata.org/entity/Q3405932,Prix littéraire Adrienne-Choquette,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person105131,Monique Proulx,http://www.wikidata.org/entity/Q3405179,prix Québec-Paris,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person105131,Monique Proulx,http://www.wikidata.org/entity/Q3405940,Prix littéraire Desjardins,1994-01-01T00:00:00Z
